source_row,source_col,target_row,target_col,weight
2,0,4,3,1
4,3,5,3,1
5,3,5,3,1
5,3,1,4,1
1,4,0,5,2
0,5,3,0,1
3,0,3,1,1
3,1,1,4,1
0,5,1,0,1
1,0,0,5,1
0,5,3,3,1
3,3,3,1,1
3,1,0,5,1
0,5,3,5,1
3,5,0,5,1
