source_row,source_col,target_row,target_col,weight
3,2,1,0,1
1,0,4,1,1
4,1,3,2,1
3,2,5,2,1
5,2,6,3,1
6,3,3,5,1
3,5,1,5,1
1,5,5,2,1
5,2,4,3,1
4,3,4,1,1
