source_row,source_col,target_row,target_col,weight
6,5,1,0,1
1,0,4,3,1
4,3,6,5,1
6,5,5,2,1
5,2,0,4,1
0,4,1,5,1
1,5,4,6,1
4,6,5,2,1
5,2,4,3,1
4,3,4,3,1
