source_row,source_col,target_row,target_col,weight
6,6,1,6,1
1,6,5,3,1
5,3,7,5,1
7,5,4,5,1
4,5,0,7,2
0,7,6,7,1
6,7,0,3,1
0,3,7,4,1
7,4,4,5,1
