source_row,source_col,target_row,target_col,weight
6,7,0,0,1
0,0,7,5,1
7,5,4,0,1
4,0,0,7,1
0,7,7,4,1
7,4,0,7,1
0,7,4,5,1
4,5,7,5,1
7,5,0,7,1
0,7,0,3,1
0,3,0,4,1
0,4,1,6,1
1,6,7,4,1
7,4,7,5,1
7,5,6,6,1
