source_row,source_col,target_row,target_col,weight
5,4,4,3,2
4,3,2,4,1
2,4,4,3,1
4,3,6,5,1
6,5,1,5,1
1,5,5,2,1
5,2,5,0,1
5,0,3,5,1
3,5,3,5,1
3,5,1,0,1
1,0,6,3,1
6,3,4,1,1
4,1,6,1,1
6,1,5,4,1
4,3,3,0,1
3,0,4,3,1
4,3,6,3,1
6,3,6,3,1
