source_row,source_col,target_row,target_col,weight
5,4,0,5,2
0,5,3,0,1
3,0,0,5,1
0,5,0,2,1
0,2,1,1,1
1,1,1,4,1
1,4,3,3,1
3,3,2,0,1
2,0,2,0,1
2,0,5,1,1
5,1,4,3,1
4,3,2,1,1
2,1,2,3,1
2,3,5,4,1
0,5,3,5,1
3,5,0,5,1
0,5,4,3,1
4,3,4,3,1
