source_row,source_col,target_row,target_col,weight
6,3,3,3,1
3,3,3,3,1
3,3,5,4,1
5,4,5,3,2
5,3,1,0,1
1,0,0,8,1
0,8,1,3,1
1,3,8,3,1
8,3,5,4,1
5,3,7,8,1
