source_row,source_col,target_row,target_col,weight
6,0,6,4,1
6,4,6,4,1
6,4,0,7,1
0,7,1,2,2
1,2,5,4,1
5,4,0,3,1
0,3,6,3,1
6,3,1,5,1
1,5,0,7,1
1,2,5,3,1
