source_row,source_col,target_row,target_col,weight
0,2,0,5,1
0,5,3,0,1
3,0,4,5,1
4,5,0,0,1
0,0,3,0,1
3,0,4,3,2
4,3,5,1,1
5,1,5,3,1
5,3,3,0,1
4,3,0,2,1
0,2,1,4,1
1,4,1,0,1
1,0,0,5,1
0,5,3,3,1
3,3,2,0,1
2,0,2,0,1
