source_row,source_col,target_row,target_col,weight
6,6,1,6,2
1,6,5,3,2
5,3,7,5,3
7,5,4,5,1
4,5,0,7,1
0,7,7,5,1
7,5,7,4,2
7,4,5,3,1
7,5,6,7,1
6,7,0,3,1
0,3,0,0,1
0,0,6,6,1
