source_row,source_col,target_row,target_col,weight
4,3,0,4,2
0,4,4,6,2
4,6,5,0,2
5,0,2,0,1
2,0,4,3,1
4,3,2,1,1
2,1,1,5,2
1,5,4,6,1
5,0,3,1,1
3,1,1,0,1
1,0,0,6,1
0,6,4,3,1
4,6,2,1,1
