source_row,source_col,target_row,target_col,weight
0,7,6,3,1
6,3,7,1,1
7,1,0,3,1
0,3,2,6,1
2,6,5,3,1
5,3,0,3,2
0,3,6,0,2
6,0,1,2,2
1,2,2,5,1
2,5,5,3,1
