source_row,source_col,target_row,target_col,weight
0,3,0,1,1
0,1,3,1,1
3,1,2,0,1
2,0,2,3,1
2,3,3,0,1
3,0,2,0,2
2,0,2,2,2
2,2,3,1,2
3,1,1,3,1
1,3,3,0,1
