source_row,source_col,target_row,target_col,weight
4,3,2,0,1
2,0,5,4,1
5,4,1,0,1
1,0,0,6,1
0,6,5,2,1
5,2,1,0,2
1,0,0,4,2
0,4,4,3,2
4,3,1,5,1
1,5,5,2,1
