source_row,source_col,target_row,target_col,weight
3,1,4,2,1
4,2,3,1,1
3,1,1,4,1
1,4,0,5,1
0,5,3,1,1
3,1,5,3,1
5,3,1,4,1
1,4,5,1,1
5,1,4,2,1
4,2,2,1,1
2,1,5,3,1
5,3,0,5,1
0,5,2,1,1
