source_row,source_col,target_row,target_col,weight
4,2,0,5,1
0,5,3,5,1
3,5,5,1,1
5,1,2,0,1
2,0,0,2,1
0,2,4,5,1
4,5,5,1,1
5,1,3,0,1
3,0,1,1,1
1,1,3,5,1
3,5,0,5,1
0,5,2,5,1
2,5,2,4,1
2,4,5,1,1
5,1,4,5,1
4,5,4,5,1
