source_row,source_col,target_row,target_col,weight
7,6,1,1,1
1,1,5,4,2
5,4,8,3,1
8,3,0,8,1
0,8,6,5,1
6,5,1,1,1
1,1,0,8,1
0,8,1,0,1
1,0,7,3,1
7,3,7,8,1
7,8,0,8,1
0,8,1,1,2
1,1,3,3,1
3,3,1,0,1
1,0,1,1,1
1,1,1,1,1
5,4,6,3,1
6,3,3,2,1
3,2,0,3,1
0,3,2,3,1
2,3,2,3,1
2,3,0,8,1
