source_row,source_col,target_row,target_col,weight
5,3,0,5,1
0,5,3,1,2
3,1,4,2,2
4,2,5,1,2
5,1,2,5,1
2,5,3,1,2
3,1,0,3,1
0,3,5,3,1
5,3,0,3,1
0,3,0,0,1
0,0,2,5,1
3,1,0,5,1
3,1,0,0,1
0,0,3,1,1
