source_row,source_col,target_row,target_col,weight
6,2,4,3,1
4,3,0,6,1
0,6,0,4,2
0,4,1,0,2
1,0,1,5,1
1,5,4,6,2
4,6,5,0,1
5,0,0,6,1
0,6,5,0,1
5,0,2,1,1
2,1,1,5,1
4,6,4,3,1
4,3,4,6,1
4,6,2,1,1
2,1,0,6,1
