source_row,source_col,target_row,target_col,weight
5,4,8,7,1
8,7,0,3,1
0,3,1,3,1
1,3,2,3,1
2,3,3,2,1
3,2,6,3,1
6,3,7,8,1
7,8,1,3,1
1,3,0,8,1
0,8,1,1,1
