source_row,source_col,target_row,target_col,weight
0,7,0,4,1
0,4,1,1,1
1,1,6,3,1
6,3,7,5,1
7,5,0,0,1
0,0,6,0,1
6,0,5,3,1
5,3,6,3,1
6,3,0,3,1
0,3,2,6,1
