source_row,source_col,target_row,target_col,weight
0,5,5,3,1
5,3,2,3,1
2,3,4,5,1
4,5,0,0,1
0,0,1,4,1
1,4,4,3,1
4,3,3,1,1
3,1,4,5,1
4,5,5,1,1
5,1,3,0,1
