source_row,source_col,target_row,target_col,weight
3,3,6,3,1
6,3,8,3,1
8,3,3,2,1
3,2,5,4,1
5,4,0,8,1
0,8,1,3,2
1,3,0,8,2
1,3,1,0,1
1,0,6,3,1
6,3,7,3,1
7,3,6,5,1
6,5,1,1,1
1,1,0,3,1
0,3,8,3,1
8,3,8,3,1
8,3,1,0,1
1,0,5,4,1
5,4,6,3,1
5,4,5,3,3
5,3,7,8,1
7,8,0,3,1
0,3,5,3,1
5,3,6,3,1
6,3,0,3,1
0,3,6,5,1
6,5,5,4,1
5,4,1,3,1
1,3,1,3,1
0,8,7,3,1
7,3,7,8,1
7,8,0,8,1
0,8,1,1,1
1,3,5,4,1
5,3,8,3,1
8,3,0,8,1
0,8,8,7,1
8,7,0,8,1
0,8,5,4,1
5,3,2,3,1
2,3,0,3,1
0,3,1,3,1
1,3,8,3,1
8,3,7,3,1
