source_row,source_col,target_row,target_col,weight
7,6,5,4,1
5,4,6,3,1
6,3,1,0,3
1,0,7,3,2
7,3,6,3,1
1,0,1,3,1
1,3,6,3,1
7,3,8,3,1
8,3,5,4,1
5,4,0,8,1
0,8,7,3,1
7,3,5,4,1
5,4,1,1,1
