source_row,source_col,target_row,target_col,weight
7,6,0,7,1
0,7,6,0,1
6,0,5,4,2
5,4,2,5,2
2,5,1,6,1
1,6,5,4,1
5,4,6,3,1
6,3,6,0,1
2,5,7,2,1
7,2,0,7,1
0,7,0,3,1
0,3,2,5,1
2,5,0,7,1
0,7,2,6,1
