source_row,source_col,target_row,target_col,weight
7,2,6,3,1
6,3,0,7,1
0,7,5,4,1
5,4,0,4,1
0,4,0,3,1
0,3,0,3,1
0,3,6,3,1
6,3,2,1,1
2,1,1,1,1
1,1,1,1,1
1,1,0,4,1
0,4,2,5,1
2,5,0,0,1
0,0,0,7,1
0,7,1,2,1
1,2,1,2,1
1,2,1,1,1
1,1,1,2,1
