source_row,source_col,target_row,target_col,weight
2,4,6,3,2
6,3,0,0,1
0,0,1,0,1
1,0,2,4,1
2,4,6,5,1
6,5,5,2,1
5,2,2,4,1
6,3,3,5,1
3,5,4,6,1
4,6,6,3,1
6,3,4,3,1
4,3,4,1,1
4,1,4,6,1
4,6,2,4,1
2,4,1,0,1
1,0,3,0,1
3,0,5,4,1
5,4,2,6,1
2,6,4,3,1
4,3,3,3,1
