source_row,source_col,target_row,target_col,weight
0,0,1,6,2
1,6,7,5,1
7,5,0,3,1
0,3,0,0,1
0,0,5,3,1
5,3,0,0,1
0,0,0,0,1
1,6,7,4,1
7,4,6,7,1
6,7,1,6,1
1,6,0,7,1
0,7,6,6,1
6,6,6,7,1
6,7,0,0,1
0,0,0,3,1
0,3,4,0,1
4,0,7,1,1
7,1,4,5,1
4,5,0,7,1
0,7,1,6,1
