source_row,source_col,target_row,target_col,weight
3,5,6,3,1
6,3,2,4,1
2,4,6,3,1
6,3,3,5,1
3,5,4,3,1
4,3,4,3,1
4,3,6,5,1
6,5,4,1,1
4,1,1,0,1
1,0,1,1,1
1,1,4,6,1
4,6,6,1,1
6,1,4,1,1
