source_row,source_col,target_row,target_col,weight
3,2,4,3,1
4,3,3,1,1
3,1,3,2,1
3,2,1,3,1
1,3,3,2,1
3,2,2,2,1
2,2,1,1,1
1,1,2,4,1
2,4,3,3,1
3,3,0,4,1
0,4,4,4,1
4,4,1,1,1
1,1,3,3,1
