source_row,source_col,target_row,target_col,weight
5,4,6,5,1
6,5,1,1,1
1,1,5,4,1
5,4,3,2,1
3,2,5,4,1
5,4,3,3,1
3,3,1,3,1
1,3,6,3,1
6,3,5,3,1
5,3,8,3,1
8,3,0,3,1
0,3,1,3,1
1,3,5,3,1
