source_row,source_col,target_row,target_col,weight
6,2,0,4,1
0,4,4,6,1
4,6,5,2,1
5,2,4,3,1
4,3,1,0,1
1,0,2,0,1
2,0,3,1,1
3,1,4,3,1
4,3,0,6,2
0,6,4,3,2
4,3,0,4,1
