source_row,source_col,target_row,target_col,weight
3,5,4,3,1
4,3,0,2,1
0,2,1,4,1
1,4,0,5,1
0,5,5,1,1
5,1,4,5,1
4,5,0,0,1
0,0,0,5,1
0,5,3,0,1
3,0,0,5,1
0,5,5,3,1
5,3,0,5,1
0,5,4,0,1
