source_row,source_col,target_row,target_col,weight
5,3,5,4,2
5,4,2,3,2
2,3,0,3,1
0,3,1,3,1
1,3,0,3,1
0,3,5,3,2
5,3,6,5,1
6,5,0,3,1
2,3,5,4,1
5,4,1,1,1
1,1,7,8,1
7,8,0,8,1
