source_row,source_col,target_row,target_col,weight
4,1,4,3,2
4,3,0,2,2
0,2,6,1,1
6,1,2,6,1
2,6,6,1,1
6,1,4,1,2
4,1,5,4,1
5,4,6,1,1
0,2,4,3,1
4,3,2,4,1
2,4,4,6,1
4,6,1,0,1
