date,asset,long_weight,short_weight,total_weight,net_long_score,strategy_count,active_strategies,ensemble_confidence,consensus_score,breadth_score,confidence_label
2020-01-25,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-01-26,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-01-27,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-01-28,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-01-29,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-01-30,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-01-31,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-01,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-02,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-03,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-04,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-05,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-06,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-07,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-08,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-09,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-10,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-11,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-12,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-13,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-14,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-15,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-16,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-17,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-18,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-19,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-20,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-21,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-22,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-23,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-02-24,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-15,ETH-USD,0.15344188789566685,0.0,0.15344188789566685,0.15344188789566685,1,['leader_persistence_72_3'],0.76,1.0,0.2,moderate_ensemble_signal
2020-03-16,ETH-USD,0.15344188789566685,0.0,0.15344188789566685,0.15344188789566685,1,['leader_persistence_72_3'],0.76,1.0,0.2,moderate_ensemble_signal
2020-03-17,ETH-USD,0.15344188789566685,0.0,0.15344188789566685,0.15344188789566685,1,['leader_persistence_72_3'],0.76,1.0,0.2,moderate_ensemble_signal
2020-03-18,ETH-USD,0.15344188789566685,0.0,0.15344188789566685,0.15344188789566685,1,['leader_persistence_72_3'],0.76,1.0,0.2,moderate_ensemble_signal
2020-03-19,ETH-USD,0.15344188789566685,0.0,0.15344188789566685,0.15344188789566685,1,['leader_persistence_72_3'],0.76,1.0,0.2,moderate_ensemble_signal
2020-03-20,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-21,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-22,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-23,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-24,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-25,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-26,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-27,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-28,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-29,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-30,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-03-31,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-01,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-02,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-03,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-04,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-05,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-05,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-06,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-06,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-07,ETH-USD,0.30128537972891434,0.0,0.30128537972891434,0.30128537972891434,2,"['leader_persistence_72_3', 'leader_persistence_72_8']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-07,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-08,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-09,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-10,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-11,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-12,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-13,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-14,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-15,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-16,ETH-USD,0.6005778757159361,0.0,0.6005778757159361,0.6005778757159361,5,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2020-04-17,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-18,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-19,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-20,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-21,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-22,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-23,ETH-USD,0.5219392708886124,0.0,0.5219392708886124,0.5219392708886124,4,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8']",0.94,1.0,0.8,strong_ensemble_signal
2020-04-24,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-24,BTC-USD,0.07863860482732371,0.0,0.07863860482732371,0.07863860482732371,1,['topology_low_density_leader_72'],0.76,1.0,0.2,moderate_ensemble_signal
2020-04-25,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-25,BTC-USD,0.07863860482732371,0.0,0.07863860482732371,0.07863860482732371,1,['topology_low_density_leader_72'],0.76,1.0,0.2,moderate_ensemble_signal
2020-04-26,BTC-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-26,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-27,BTC-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-27,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-28,BTC-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-28,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-29,BTC-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-29,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-30,BTC-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2020-04-30,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-05-01,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-01,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-05-02,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-02,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-05-03,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-03,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2020-05-04,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-05,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-06,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-07,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-08,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-09,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-10,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-11,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-12,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-13,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-14,BTC-USD,0.6005778757159361,0.0,0.6005778757159361,0.6005778757159361,5,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2020-05-15,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-16,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-17,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-18,BTC-USD,0.6005778757159361,0.0,0.6005778757159361,0.6005778757159361,5,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2020-05-19,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-20,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-21,BTC-USD,0.6005778757159361,0.0,0.6005778757159361,0.6005778757159361,5,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2020-05-22,BTC-USD,0.37992398455623805,0.0,0.37992398455623805,0.37992398455623805,3,"['leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",0.88,1.0,0.6,strong_ensemble_signal
2020-05-23,ETH-USD,0.07863860482732371,0.0,0.07863860482732371,0.07863860482732371,1,['topology_low_density_leader_72'],0.76,1.0,0.2,moderate_ensemble_signal
2020-05-24,BTC-USD,0.07863860482732371,0.0,0.07863860482732371,0.07863860482732371,1,['topology_low_density_leader_72'],0.76,1.0,0.2,moderate_ensemble_signal
2020-05-25,BTC-USD,0.07863860482732371,0.0,0.07863860482732371,0.07863860482732371,1,['topology_low_density_leader_72'],0.76,1.0,0.2,moderate_ensemble_signal
2020-05-26,BTC-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2020-05-27,ETH-USD,0.07863860482732371,0.0,0.07863860482732371,0.07863860482732371,1,['topology_low_density_leader_72'],0.76,1.0,0.2,moderate_ensemble_signal
2020-05-28,ETH-USD,0.07863860482732371,0.0,0.07863860482732371,0.07863860482732371,1,['topology_low_density_leader_72'],0.76,1.0,0.2,moderate_ensemble_signal
2020-05-29,ETH-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2020-05-30,ETH-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2020-05-31,ETH-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2020-06-01,ETH-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2020-06-02,ETH-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2020-06-03,ETH-USD,0.6005778757159361,0.0,0.6005778757159361,0.6005778757159361,5,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2020-06-04,ETH-USD,0.6005778757159361,0.0,0.6005778757159361,0.6005778757159361,5,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2020-06-05,ETH-USD,0.6005778757159361,0.0,0.6005778757159361,0.6005778757159361,5,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2020-06-06,ETH-USD,0.6005778757159361,0.0,0.6005778757159361,0.6005778757159361,5,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2020-06-07,ETH-USD,0.6005778757159361,0.0,0.6005778757159361,0.6005778757159361,5,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2020-06-08,ETH-USD,0.6005778757159361,0.0,0.6005778757159361,0.6005778757159361,5,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
