timestamp,asset,open,high,low,close,volume,dollar_volume,provider,interval,fetched_at,return_1d,return_3d,return_7d,return_14d,return_30d,return_90d,volatility_7d,volatility_14d,volatility_30d,volatility_90d,momentum_7d,momentum_14d,momentum_30d,momentum_90d,sma_7d,distance_sma_7d,sma_14d,distance_sma_14d,sma_30d,distance_sma_30d,sma_50d,distance_sma_50d,sma_100d,distance_sma_100d,sma_200d,distance_sma_200d,atr_14d,atr_pct_14d,volume_average_30d,volume_ratio_30d,dollar_volume_average_30d,dollar_volume_median_30d,drawdown_from_90d_high,trend_state,volatility_state,liquidity_state,source,momentum_30d_percentile,momentum_90d_percentile,return_14d_percentile,return_30d_percentile,cross_sectional_score,cross_sectional_rank,cross_sectional_percentile,date,volatility_penalty,raw_alpha_score,cross_sectional_pct_rank,alpha_rank_label,total_weight,net_long_score,ensemble_confidence,confidence_label,strategy_count,ensemble_status,ensemble_direction,ensemble_confirmed,ensemble_bonus,final_alpha_score,final_rank,final_rank_label
2026-07-10 00:00:00+00:00,BTC-USD,63184.80078125,64093.39453125,62913.3046875,63963.69140625,27577946112,27577946112,yfinance,1d,2026-07-10T05:05:51.008195+00:00,0.027404170639629,-0.0004894790390169,0.0403086687957747,0.0710297487387621,0.0376341312814907,-0.1235334778240072,0.2684739486828982,0.2952725896955522,0.3242515374813206,0.3644676525923005,0.0403086687957747,0.0710297487387621,0.0376341312814907,-0.1235334778240072,63242.00892857143,0.011411441380581,61597.80189732143,0.0384086677779884,62620.48450520833,0.0214499602111821,65651.875078125,-0.0257141729747411,70836.7620703125,-0.0970268891912408,74228.468828125,-0.138286261106139,2018.6629464285716,0.0315595129369179,27898343802.33333,0.988515530075784,27898343802.33333,27535726445.5,-0.221274350060297,NEUTRAL,NORMAL,NORMAL,market_features_v2_market_universe,0.7,0.7,0.4,0.7,0.66,1.0,0.8,2026-07-10 00:00:00+00:00,0.0,0.0,0.55,top_asset,0.65,0.65,0.65,MODERATE,1,MAINTAIN,LONG,True,0.10562500000000001,0.10562500000000001,1.0,highest_conviction
2026-07-10 00:00:00+00:00,ETH-USD,1744.27880859375,1777.957763671875,1737.0714111328125,1773.260009765625,8269537280,8269537280,yfinance,1d,2026-07-10T05:05:51.008195+00:00,0.0175490849512276,-0.0135258544843024,0.0442185418524254,0.133206250919535,0.0827702222994428,-0.2101814796203924,0.316271240882419,0.397792329059152,0.4364324255994208,0.5032767096636249,0.0442185418524254,0.133206250919535,0.0827702222994428,-0.2101814796203924,1771.5114920479912,0.0009870202510582,1686.1475568498884,0.0516635999986161,1691.4257242838542,0.0483818380593799,1780.133056640625,-0.0038609736779847,2021.1204028320312,-0.122635144704442,2239.3231872558595,-0.2081268037336601,70.484619140625,0.0397486092013889,11202119847.566668,0.7382118199526596,11202119847.566668,10877467479.5,-0.2675723097680581,NEUTRAL,LOW,NORMAL,market_features_v2_market_universe,0.8,0.4,0.7,0.8,0.64,1.0,0.7,2026-07-10 00:00:00+00:00,0.0,0.0,0.55,top_asset,0.65,0.65,0.65,MODERATE,1,MAINTAIN,LONG,True,0.10562500000000001,0.10562500000000001,1.0,highest_conviction
2026-07-10 00:00:00+00:00,SOL-USD,78.03601837158203,79.19972229003906,77.8572006225586,78.91999816894531,1776667520,1776667520,yfinance,1d,2026-07-10T05:05:51.008195+00:00,0.0145650603131652,-0.0365643871452778,-0.0213777113097918,0.1679032492795868,0.2148629424359522,-0.0696520563040185,0.3359762537090681,0.5678939011748112,0.5658305900372579,0.5492981587368979,-0.0213777113097918,0.1679032492795868,0.2148629424359522,-0.0696520563040185,80.6605202811105,-0.0215783645592574,77.47717666625977,0.0186225358843499,73.42740440368652,0.0748030494862899,74.88455688476563,0.0538888317171928,80.44786758422852,-0.0189920436819973,92.44896282196044,-0.1463398208054471,3.7363172258649553,0.0473430982330557,2535397682.6666665,0.700745106831267,2535397682.6666665,2344335209.0,-0.1893181745688967,UPTREND,NORMAL,NORMAL,market_features_v2_market_universe,0.9,0.8,0.9,0.9,0.7600000000000001,1.0,1.0,2026-07-10 00:00:00+00:00,0.0,0.0,0.55,top_asset,0.0,0.0,0.0,,0,,,False,0.0,0.0,3.0,portfolio_candidate
2026-07-10 00:00:00+00:00,AAVE-USD,91.25270080566406,93.8526611328125,90.94774627685548,93.3000030517578,239130864,239130864,yfinance,1d,2026-07-10T05:05:51.008195+00:00,0.0580466060667881,-0.0078688081438202,0.082793899883371,0.1343290753464616,0.5031621795168055,-0.003391186923573,0.6570665330297425,1.0075171045934033,0.8689380141209487,0.8522782418395572,0.082793899883371,0.1343290753464616,0.5031621795168055,-0.003391186923573,90.05956159319196,0.0359810929704857,89.70276260375977,0.0401017799628755,80.39145215352376,0.1605711870160342,79.04001724243165,0.1804147608620567,87.1723642730713,0.0702933645288248,109.71443866729736,-0.1496105327149818,6.086243220738004,0.0652330441764475,218500771.4,1.0944165664396368,218500771.4,207821179.0,-0.1904309060705942,UPTREND,NORMAL,NORMAL,market_features_v2_market_universe,1.0,1.0,0.8,1.0,0.76,1.0,0.9,2026-07-10 00:00:00+00:00,0.0,0.0,0.55,top_asset,0.0,0.0,0.0,,0,,,False,0.0,0.0,3.0,portfolio_candidate
2026-07-10 00:00:00+00:00,LINK-USD,7.731020927429199,7.92030668258667,7.71665620803833,7.885000228881836,209372480,209372480,yfinance,1d,2026-07-10T05:05:51.008195+00:00,0.0336381565985144,-0.016303641082658,0.0185358118542198,0.0901941398792627,0.0061195709327621,-0.1323538794634124,0.4097371152530262,0.431709934023188,0.434928529312695,0.5047707664806554,0.0185358118542198,0.0901941398792627,0.0061195709327621,-0.1323538794634124,7.914920057569232,-0.0037801807813311,7.638917037418911,0.0322144081755957,7.761949984232585,0.0158530066412707,8.150120306015015,-0.032529590629173,8.789399933815002,-0.1028966381941178,9.616943566799163,-0.180092908509577,0.3069944722311837,0.0389339839340395,239184738.03333333,0.8753588616127396,239184738.03333333,244174826.0,-0.2639459744192528,NEUTRAL,LOW,NORMAL,market_features_v2_market_universe,0.4,0.6,0.6,0.4,0.52,1.0,0.6,2026-07-10 00:00:00+00:00,0.0,0.0,0.55,top_asset,0.0,0.0,0.0,,0,,,False,0.0,0.0,3.0,portfolio_candidate
2026-07-10 00:00:00+00:00,BNB-USD,568.4600830078125,576.4319458007812,568.23828125,575.4600219726562,1052728000,1052728000,yfinance,1d,2026-07-10T05:05:51.008195+00:00,0.0125881646765209,-0.0170361111635288,0.0312635151615912,0.0279762435636572,-0.0293339057464199,-0.0503827088808906,0.3101787778123401,0.3043898404585772,0.3175325714556317,0.424743758014093,0.0312635151615912,0.0279762435636572,-0.0293339057464199,-0.0503827088808906,577.6209280831473,-0.0037410453905506,566.4124232700893,0.0159735174068607,579.8161478678386,-0.007512943389385,603.92779296875,-0.0471377064071745,616.4711462402344,-0.0665256184619488,677.796767578125,-0.1509844108155519,15.879978724888392,0.0275952770280242,1117847872.4333334,0.9417453179102266,1117847872.4333334,1093359624.5,-0.1984497170572525,NEUTRAL,LOW,NORMAL,market_features_v2_market_universe,0.2,0.9,0.2,0.2,0.4800000000000001,1.0,0.5,2026-07-10 00:00:00+00:00,0.0,0.0,0.55,top_asset,0.0,0.0,0.0,,0,,,False,0.0,0.0,3.0,portfolio_candidate
2026-07-10 00:00:00+00:00,ADA-USD,0.1665002703666687,0.1692606955766677,0.1659418642520904,0.1676999926567077,337514080,337514080,yfinance,1d,2026-07-10T05:05:51.008195+00:00,0.0047932814241975,-0.0887454415636762,0.0397226951855058,0.1692195936213063,0.0147215536800002,-0.3404363304247452,1.097415765258749,0.8870205773157135,0.7737283845721504,0.6864275345558617,0.0397226951855058,0.1692195936213063,0.0147215536800002,-0.3404363304247452,0.1792058540242058,-0.0642047182562687,0.1640355682798793,0.0223392061566554,0.1638410652677217,0.0235528704765213,0.1838330388069152,-0.087759231174721,0.218765119165182,-0.2334244449176417,0.2647598142921925,-0.3665957460159277,0.0104137701647622,0.0620976184899414,426707522.8333333,0.7909728840937937,426707522.8333333,400975693.5,-0.4063738341399625,NEUTRAL,NORMAL,NORMAL,market_features_v2_market_universe,0.5,0.1,1.0,0.5,0.44,1.0,0.4,2026-07-10 00:00:00+00:00,0.0,0.0,0.55,top_asset,0.0,0.0,0.0,,0,,,False,0.0,0.0,3.0,portfolio_candidate
2026-07-10 00:00:00+00:00,AVAX-USD,6.682085037231445,6.79602575302124,6.668874740600586,6.78000020980835,247244992,247244992,yfinance,1d,2026-07-10T05:05:51.008195+00:00,0.0485372149202145,-0.0205826086159881,-0.0019019659568099,0.0897061722286649,0.0211535414811077,-0.2790810834654548,0.5189833297076987,0.5320002578903862,0.6116692048601473,0.5740207004952074,-0.0019019659568099,0.0897061722286649,0.0211535414811077,-0.2790810834654548,6.812193734305246,-0.0047258674301604,6.698495013373239,0.0121676878571066,6.575256331761678,0.0311385393536156,7.278285169601442,-0.0684618626753227,8.322222743034363,-0.1853137774420712,9.525595433712006,-0.2882334488179845,0.3113519804818289,0.0459221195939505,280864101.8,0.8803011506826893,280864101.8,252577384.0,-0.3373502213043902,NEUTRAL,LOW,NORMAL,market_features_v2_market_universe,0.6,0.2,0.5,0.6,0.42,1.0,0.3,2026-07-10 00:00:00+00:00,0.0,0.0,0.55,top_asset,0.0,0.0,0.0,,0,,,False,0.0,0.0,3.0,portfolio_candidate
2026-07-10 00:00:00+00:00,XRP-USD,1.0932923555374146,1.1102077960968018,1.089887261390686,1.1083999872207642,1031216512,1031216512,yfinance,1d,2026-07-10T05:05:51.008195+00:00,0.0169059369448154,-0.0309477780477136,0.020160213925781,0.0640902100477482,-0.0253699150342439,-0.1829610205099526,0.4456180009811005,0.369927856489738,0.4497833356069604,0.4364959327249795,0.020160213925781,0.0640902100477482,-0.0253699150342439,-0.1829610205099526,1.1286519936152868,-0.0179435348620184,1.091145132269178,0.0158135287793497,1.117643129825592,-0.0082702092986248,1.1751796579360962,-0.0568250737360562,1.2851420366764068,-0.1375272494491949,1.4627318465709689,-0.2422397927418155,0.0410203252519879,0.0370085941220945,1614895156.0666666,0.6385656109785427,1614895156.0666666,1645535175.0,-0.2531555769752101,NEUTRAL,LOW,NORMAL,market_features_v2_market_universe,0.3,0.5,0.3,0.3,0.36,1.0,0.1999999999999999,2026-07-10 00:00:00+00:00,0.0,0.0,0.55,top_asset,0.0,0.0,0.0,,0,,,False,0.0,0.0,3.0,portfolio_candidate
2026-07-10 00:00:00+00:00,DOGE-USD,0.072855919599533,0.0741085261106491,0.0727199539542198,0.0739199966192245,493651584,493651584,yfinance,1d,2026-07-10T05:05:51.008195+00:00,0.0222510766666623,-0.0347727496488886,-0.0021598437228599,-0.0115929470585059,-0.1281683112155722,-0.2113854761614262,0.4820858583082937,0.4018991592453647,0.3964304797847372,0.4666058680400519,-0.0021598437228599,-0.0115929470585059,-0.1281683112155722,-0.2113854761614262,0.0756872849805014,-0.0233498712727266,0.0746094275798116,-0.009240534111451,0.0793949993948141,-0.0689590379409615,0.0858257797360419,-0.1387203606356252,0.0934770600497722,-0.2092177847713061,0.1018605851754545,-0.2743022584064529,0.0030228953276361,0.0408941486186432,639543157.7,0.7718815814953405,639543157.7,621927805.0,-0.3588342791587573,DOWNTREND,LOW,NORMAL,market_features_v2_market_universe,0.1,0.3,0.1,0.1,0.26,1.0,0.0999999999999999,2026-07-10 00:00:00+00:00,0.0,0.0,0.55,top_asset,0.0,0.0,0.0,,0,,,False,0.0,0.0,3.0,portfolio_candidate
