source_row,source_col,target_row,target_col,weight
2,1,0,4,1
0,4,4,6,1
4,6,5,2,1
5,2,5,0,1
5,0,0,6,1
0,6,1,0,1
1,0,6,2,1
6,2,0,4,1
0,4,2,0,1
2,0,3,1,1
3,1,0,6,1
0,6,4,3,1
4,3,4,3,1
4,3,4,6,1
4,6,2,0,1
