source_row,source_col,target_row,target_col,weight
0,0,6,3,1
6,3,1,5,1
1,5,4,6,1
4,6,6,1,1
6,1,2,4,1
2,4,1,0,1
1,0,3,0,1
3,0,6,3,1
6,3,2,6,1
2,6,2,1,1
2,1,2,4,1
2,4,4,3,1
4,3,4,1,1
4,1,1,5,1
1,5,2,6,1
