source_row,source_col,target_row,target_col,weight
1,0,5,2,1
5,2,4,3,2
4,3,0,8,2
0,8,8,7,1
8,7,5,2,1
4,3,7,6,1
7,6,3,2,2
3,2,1,7,1
1,7,4,3,1
0,8,8,3,1
8,3,5,0,1
5,0,7,2,1
7,2,7,6,1
3,2,0,8,1
