source_row,source_col,target_row,target_col,weight
2,1,2,4,1
2,4,6,3,2
6,3,1,0,2
1,0,0,6,1
0,6,2,4,1
6,3,6,5,1
6,5,5,2,2
5,2,4,1,1
4,1,6,3,1
1,0,4,6,1
4,6,4,4,1
4,4,3,5,1
3,5,6,5,1
5,2,1,0,1
