source_row,source_col,target_row,target_col,weight
4,5,0,3,2
0,3,7,5,2
7,5,6,6,1
6,6,0,0,1
0,0,0,7,1
0,7,0,0,1
0,0,0,4,1
0,4,0,3,1
7,5,4,5,1
0,3,0,0,1
