source_row,source_col,target_row,target_col,weight
4,5,5,1,2
5,1,2,3,1
2,3,2,1,1
2,1,1,4,1
1,4,0,5,1
0,5,3,0,1
3,0,5,3,1
5,3,5,1,1
5,1,3,3,1
3,3,4,5,1
5,1,3,0,1
