source_row,source_col,target_row,target_col,weight
3,0,4,3,1
4,3,2,4,1
2,4,6,5,1
6,5,5,0,1
5,0,3,5,5
3,5,4,3,3
4,3,5,0,2
5,0,2,4,1
2,4,1,0,1
1,0,2,6,1
2,6,6,3,1
6,3,5,0,1
4,3,4,1,1
4,1,4,6,1
4,6,6,1,1
6,1,4,1,1
4,1,6,3,1
6,3,4,1,1
4,1,5,0,1
5,0,3,2,1
3,2,5,0,1
3,5,4,6,1
4,6,5,0,1
