source_row,source_col,target_row,target_col,weight
1,5,0,5,1
0,5,2,1,2
2,1,3,1,1
3,1,5,1,1
5,1,5,3,1
5,3,5,1,1
5,1,0,5,1
2,1,1,4,1
1,4,0,3,1
0,3,1,5,1
1,5,3,1,1
3,1,2,5,1
