source_row,source_col,target_row,target_col,weight
7,2,0,7,1
0,7,2,6,1
2,6,6,3,1
6,3,7,6,1
7,6,5,4,1
5,4,2,5,1
2,5,5,3,1
5,3,0,7,1
0,7,2,2,1
2,2,1,6,1
1,6,5,4,1
5,4,1,2,1
1,2,7,6,1
