source_row,source_col,target_row,target_col,weight
8,3,5,4,1
5,4,1,1,1
1,1,1,3,1
1,3,7,6,1
7,6,1,0,1
1,0,7,3,1
7,3,7,8,1
7,8,5,4,1
5,4,1,0,1
1,0,6,3,1
6,3,1,0,1
1,0,5,3,1
5,3,7,6,1
