source_row,source_col,target_row,target_col,weight
7,6,5,4,1
5,4,5,2,1
5,2,8,5,1
8,5,2,1,1
2,1,0,4,1
0,4,7,2,1
7,2,8,3,1
8,3,5,4,1
5,4,1,5,1
1,5,6,3,1
6,3,0,4,1
0,4,1,7,1
1,7,2,1,1
