source_row,source_col,target_row,target_col,weight
5,3,0,7,1
0,7,0,0,1
0,0,4,5,1
4,5,7,2,1
7,2,7,5,1
7,5,7,4,1
7,4,6,7,1
6,7,0,7,1
0,7,7,5,1
7,5,1,6,1
1,6,7,5,1
7,5,6,6,1
6,6,7,2,1
