source_row,source_col,target_row,target_col,weight
7,4,1,6,1
1,6,7,2,1
7,2,4,0,1
4,0,7,5,1
7,5,6,6,1
6,6,0,4,1
0,4,6,7,1
6,7,0,0,1
0,0,0,3,1
0,3,7,5,1
7,5,0,4,1
