source_row,source_col,target_row,target_col,weight
7,2,4,3,1
4,3,2,1,1
2,1,0,6,1
0,6,0,4,1
0,4,1,7,1
1,7,8,7,1
8,7,1,0,1
1,0,5,2,1
5,2,0,8,1
0,8,0,4,1
0,4,8,7,1
