source_row,source_col,target_row,target_col,weight
2,5,6,0,1
6,0,7,6,1
7,6,6,4,1
6,4,5,4,1
5,4,1,2,1
1,2,0,4,1
0,4,7,5,1
7,5,2,6,1
2,6,0,3,1
0,3,5,4,1
5,4,0,4,1
