source_row,source_col,target_row,target_col,weight
1,5,0,4,1
0,4,6,5,1
6,5,6,2,1
6,2,2,1,1
2,1,4,3,1
4,3,0,6,1
0,6,3,1,1
3,1,0,6,1
0,6,1,0,1
1,0,2,1,1
2,1,0,6,1
