timestamp,asset,timeframe,open,high,low,close,volume,dollar_volume,provider,fetched_at
2024-07-11 00:00:00+00:00,AAVE-USD,1h,91.07918548583984,91.14568328857422,90.21711730957031,90.55608367919922,0,0,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 01:00:00+00:00,AAVE-USD,1h,90.55548858642578,90.67240905761719,89.70899200439453,90.34111022949219,2643152,2643152,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 02:00:00+00:00,AAVE-USD,1h,90.36358642578125,90.36392974853516,89.75820922851562,90.04448699951172,132536,132536,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 03:00:00+00:00,AAVE-USD,1h,90.04740142822266,90.20394134521484,88.6290512084961,88.80318450927734,1596864,1596864,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 04:00:00+00:00,AAVE-USD,1h,88.8671875,89.1048583984375,88.84415435791016,88.8896255493164,0,0,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 05:00:00+00:00,AAVE-USD,1h,88.93682861328125,89.82923889160156,88.93682861328125,89.82923889160156,168600,168600,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 06:00:00+00:00,AAVE-USD,1h,89.85906219482422,90.53331756591797,89.70907592773438,90.49923706054688,761784,761784,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 07:00:00+00:00,AAVE-USD,1h,90.50618743896484,90.50618743896484,90.17861938476562,90.39625549316406,253432,253432,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 08:00:00+00:00,AAVE-USD,1h,90.43685913085938,90.50615692138672,90.24906158447266,90.4803466796875,801488,801488,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 09:00:00+00:00,AAVE-USD,1h,90.4723129272461,91.57926940917969,90.26895141601562,91.52435302734375,0,0,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 10:00:00+00:00,AAVE-USD,1h,91.54110717773438,92.04446411132812,91.519287109375,91.91289520263672,1410920,1410920,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 11:00:00+00:00,AAVE-USD,1h,91.92505645751953,92.74950408935547,91.92505645751953,92.72486877441406,1396368,1396368,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 12:00:00+00:00,AAVE-USD,1h,92.7345962524414,94.61515045166016,92.50444030761719,93.89403533935547,6888736,6888736,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 13:00:00+00:00,AAVE-USD,1h,94.04353332519531,95.2737808227539,93.80589294433594,95.15354919433594,3615048,3615048,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 14:00:00+00:00,AAVE-USD,1h,95.16300964355469,95.82572174072266,93.97897338867188,94.92919921875,4180672,4180672,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 15:00:00+00:00,AAVE-USD,1h,94.90277099609375,95.12577819824219,92.52364349365234,92.52364349365234,1897624,1897624,yfinance,2026-07-10T06:58:11.327950+00:00
2024-07-11 16:00:00+00:00,AAVE-USD,1h,92.55007934570312,93.75507354736328,92.35698699951172,93.75507354736328,3842440,3842440,yfinance,2026-07-10T06:58:11.327950+00:00
