source_row,source_col,target_row,target_col,weight
6,3,0,3,1
0,3,1,1,1
1,1,1,2,1
1,2,0,7,1
0,7,2,6,1
2,6,0,4,1
0,4,1,1,1
1,1,0,4,2
0,4,6,0,1
6,0,2,5,1
2,5,0,3,1
0,3,2,6,2
2,6,6,7,1
6,7,6,0,1
6,0,0,3,1
2,6,1,1,1
0,4,0,7,1
0,7,2,2,1
2,2,6,0,1
6,0,1,2,1
1,2,7,2,1
7,2,6,0,1
