source_row,source_col,target_row,target_col,weight
4,5,0,3,1
0,3,7,5,1
7,5,6,6,1
6,6,0,7,1
0,7,0,0,1
0,0,0,4,1
0,4,7,5,1
7,5,0,4,2
0,4,1,6,1
1,6,7,4,1
7,4,0,3,1
0,3,0,0,2
0,0,6,7,1
6,7,1,6,1
1,6,0,3,1
0,0,7,5,1
0,4,0,7,1
0,7,7,5,1
7,5,1,6,1
1,6,6,6,1
6,6,5,3,1
5,3,1,6,1
