row,col,weight
3,0,2
6,3,6
6,5,2
5,2,1
1,0,2
2,6,3
4,3,2
4,1,3
3,2,1
6,1,7
0,6,2
0,0,1
5,4,1
5,0,1
2,4,2
4,6,1
3,5,1
