row,col,weight
0,6,2
4,3,6
7,6,2
3,2,1
0,8,2
8,5,3
5,4,2
1,7,3
2,1,1
2,8,7
8,7,2
1,5,1
6,5,1
0,4,1
5,2,2
8,3,1
7,2,1
