row,col,weight
6,4,2
6,0,6
7,2,2
0,0,1
0,3,2
6,3,3
0,7,2
1,2,3
7,6,1
1,1,7
0,4,2
2,2,1
7,1,1
5,4,1
2,6,2
5,3,1
2,5,1
