source_row,source_col,target_row,target_col,weight
7,1,0,3,1
0,3,2,6,1
2,6,1,2,1
1,2,0,0,1
0,0,0,7,1
0,7,2,6,1
2,6,0,4,1
0,4,2,6,1
2,6,6,0,1
6,0,0,3,1
0,3,6,4,1
6,4,0,7,1
0,7,1,2,1
1,2,1,2,1
