source_row,source_col,target_row,target_col,weight
6,5,0,8,1
0,8,5,2,1
5,2,1,7,1
1,7,3,2,1
3,2,5,4,1
5,4,5,2,1
5,2,8,7,1
8,7,5,2,1
5,2,4,3,1
4,3,0,8,1
0,8,0,6,1
0,6,5,4,1
5,4,1,7,1
1,7,1,7,1
